fingers_keypoints
0_0,0,-0.001119174063205719,0.3605829829444197,-0.29676407288095996,-12.056809425354004,0.5379479232859632,-0.6900944697716874,-17.91159439086914,0.45418339725326573,-0.9926330605062254,-24.164459228515625,0.23329611308767287,-1.033491703667639,-29.910932540893555,0.21206973995824702,-1.067459738355762,2.301100969314575,0.2874227449021332,-1.2871227567244095,-20.966922760009766,0.3222431210500495,-0.9330341678875084,-28.822402954101562,0.3180237448332328,-0.7749323845608663,-21.222013473510742,-7.501086241923529e-17,-1,0.7625356912612915,0.06383786590967215,-1.197387895103087,-23.72123146057129,0.15181700234111173,-0.7957338050230036,-28.59334945678711,0.1339626462291757,-0.7243334868762852,-17.631816864013672,-0.2164793634422485,-0.8920645353341662,-4.602031230926514,-0.14904883323230642,-1.07737664485865,-29.248685836791992,-0.02239189350748938,-0.7217246651854402,-30.98757553100586,-0.04465739759275707,-0.6520258082620487,-20.53052520751953,-0.4317330243997313,-0.7473194081451008,-10.571090698242188,-0.3426594079748414,-0.9176544052372879,-28.93686866760254,-0.19912313345647026,-0.7059741981246397,-27.35785675048828,-0.21218379760228556,-0.6307466562081081,-17.478073120117188
0_0,0,-0.014394544064998627,0.34097291927111073,-0.2768604601983051,-7.362546920776367,0.5533125684575683,-0.6491367930876899,-10.515625,0.6016396347073533,-0.9763996300045441,-15.838830947875977,0.4901005767055388,-1.1391828711495722,-20.368661880493164,0.21478185370566705,-1.0439349713835961,8.025619506835938,0.30414622454073326,-1.2396176279952629,-12.446285247802734,0.35825650267985776,-0.9479994884710797,-14.39887523651123,0.3306407509297266,-0.8113121368580506,-2.6513917446136475,4.071863945843621e-17,-1,4.185609817504883,0.11407511376425633,-1.1613246780870274,-18.49692153930664,0.19108515781763932,-0.8036048066104157,-18.01513671875,0.1339798875066308,-0.7033097809290825,-5.04775333404541,-0.21234709809464333,-0.9091145721704036,-3.3274357318878174,-0.09639900705675533,-1.059619654503953,-25.00295066833496,-0.008035416516714524,-0.7354425700918147,-23.258668899536133,-0.05597404835384585,-0.6352254279355556,-13.074226379394531,-0.42312063275118694,-0.7760106246484859,-11.397024154663086,-0.3215921236454857,-0.9405989137306078,-26.311904907226562,-0.21272449945240848,-0.7464530321708763,-22.622310638427734,-0.23237429027817916,-0.6336774499456075,-12.131888389587402
0_0,0,-0.0012584030628204346,0.38369230258167786,-0.2573864519455892,-16.04803466796875,0.6113636675140315,-0.6373545251150776,-28.744216918945312,0.6752333137642414,-0.8845582170623634,-41.9779052734375,0.5996983995819551,-1.0192698406097316,-55.016357421875,0.23831978145613356,-1.058284087197097,-17.60036277770996,0.3624981278594774,-1.2368152743706258,-44.082515716552734,0.35679520611741783,-0.9276492164549152,-42.61745834350586,0.3041513932773599,-0.7853324437780428,-26.521547317504883,1.2131637919437076e-17,-1,-19.85093879699707,0.1492204105030521,-1.1821361751564898,-48.95272445678711,0.2064268545537718,-0.8064657507824821,-44.1430549621582,0.14867300302755854,-0.7279268590959608,-26.476985931396484,-0.22638322981581385,-0.8959761263806068,-26.220365524291992,-0.07851405051043074,-1.0397270188922343,-54.29988479614258,0.018752682159763397,-0.7040971108153237,-48.04587173461914,-0.02244244766620014,-0.6300949803301348,-32.9113883972168,-0.43924738989917467,-0.7441547602421966,-33.36812973022461,-0.3059175172765151,-0.877745142001076,-55.27260971069336,-0.1717855548056799,-0.6642318609434517,-52.02585220336914,-0.18647492322434361,-0.5789013688293364,-40.4498291015625
0_0,0,-0.0015979558229446411,0.3823537672502344,-0.16166141263630066,-18.413345336914062,0.6517446156439987,-0.5388948927316184,-27.860605239868164,0.648747809897194,-0.8650939371804717,-36.58806610107422,0.4401704137144514,-0.9704828623648499,-44.78704071044922,0.2895109548038083,-1.019109499769683,-9.460573196411133,0.3257946477123985,-1.2356383128448691,-32.27193832397461,0.3506397234680652,-0.9510443659650099,-37.79216003417969,0.3367104226769811,-0.7891310347827172,-30.129241943359375,-6.305226584652125e-18,-1.0000000000000002,-8.966764450073242,0.05114485520689339,-1.152547232385743,-34.19167709350586,0.1197354472866535,-0.7857144522780757,-39.97459411621094,0.12534730148109094,-0.6784103322374369,-32.507564544677734,-0.2637912097402634,-0.9160884201867043,-12.019082069396973,-0.20072260092956534,-1.0285700887348845,-37.249019622802734,-0.09826825497375391,-0.6875893956488551,-41.49647521972656,-0.09270089945836517,-0.5826631748766831,-34.958377838134766,-0.49408312728011017,-0.7787864814208894,-15.800983428955078,-0.43864016290779384,-0.8480820147094308,-35.88461685180664,-0.3223359327978545,-0.6241605397108562,-36.07942199707031,-0.29286267589846726,-0.5351982357487979,-27.514982223510742
0_0,0,-0.0013003721833229065,0.33541798762665714,-0.3534324418865979,-10.367338180541992,0.52348951197585,-0.7079775993451838,-14.098177909851074,0.513497997487907,-1.0282107370364206,-16.894874572753906,0.3833027631895518,-1.161568830637764,-17.791561126708984,0.24298210624836147,-1.0546925584083362,-1.5178871154785156,0.20933764208362896,-1.4067033314401352,-14.211137771606445,0.25989269760083566,-1.1521119412055287,-17.488658905029297,0.28469542758852884,-1.0234511395403598,-13.086038589477539,0,-1,-0.2916821241378784,-0.041623365101781745,-1.3101322626802632,-16.261796951293945,0.07189484179164878,-0.9607134133904388,-20.47579574584961,0.09897059961334707,-0.8685450696502125,-15.089336395263672,-0.2249851568160761,-0.9069957598939942,-1.0828526020050049,-0.26001128250860644,-1.1754599297880584,-16.22634506225586,-0.11572784847999402,-0.8427788086148088,-18.269712448120117,-0.08740031150526592,-0.7437235233514731,-12.65544605255127,-0.43881409723879294,-0.7877366960749258,-2.226435899734497,-0.45061902033466095,-0.9957507210647244,-12.849305152893066,-0.31395770958485125,-0.7913721144564642,-11.329389572143555,-0.2761424801623543,-0.699952202190494,-3.7743678092956543
0_0,0,-0.0014202296733856201,0.4011687530017099,-0.1636621386512892,-18.458782196044922,0.6528366786050949,-0.5454757194889495,-30.13762855529785,0.6518316023248829,-0.8968433732715958,-41.39460754394531,0.46375380327346793,-1.094662663208994,-51.594032287597656,0.2919341315039139,-1.0293056302999657,-10.096067428588867,0.3330089231016128,-1.2308977137151293,-36.41027069091797,0.3574387464363356,-0.9174941939626473,-41.780616760253906,0.36022981548352734,-0.758339259901164,-32.58510208129883,1.4566602312495988e-17,-1,-9.707918167114258,0.0844078437555172,-1.1269028548459885,-39.80512619018555,0.17601861351050033,-0.7270888637847909,-42.64906692504883,0.20125193202698724,-0.6436977428376439,-30.989288330078125,-0.26711823624516656,-0.8945966455824459,-13.10218620300293,-0.1624733332234654,-1.0112086172153345,-42.304813385009766,-0.02763013551368676,-0.6460422359270841,-41.54206085205078,-0.004921906075413138,-0.5626387923571643,-29.89433479309082,-0.501717351035285,-0.7590609767067305,-17.12000274658203,-0.42075720650864545,-0.8559647001921652,-38.60283660888672,-0.2769772048719554,-0.6294037998888761,-34.72250747680664,-0.22945413467420864,-0.5576160942559125,-21.52723503112793
0_0,0,-0.0015406310558319092,0.40118423151872856,-0.25313973251905314,-13.829635620117188,0.6257052421175836,-0.629311332105955,-21.911869049072266,0.5879159564699923,-0.9947317365655857,-29.064205169677734,0.3935131593838974,-1.2120570662105845,-34.54892349243164,0.29474901853713353,-1.0410074378423606,-6.159242153167725,0.2656180417761458,-1.3710913808808836,-27.360828399658203,0.27710524729099023,-1.078767677060968,-36.051727294921875,0.2834229797025875,-0.9055042429709332,-33.321868896484375,0,-1,-5.536726951599121,-0.029169353438156242,-1.2490493111772174,-30.32550048828125,0.05435477213840573,-0.8402744339866668,-36.444908142089844,0.09763406920851443,-0.7196429874523594,-30.020431518554688,-0.2691931747652654,-0.8995438939151662,-7.666838645935059,-0.28298926255190765,-1.1105490381194656,-30.62760353088379,-0.14749013059880636,-0.7240386933153969,-33.18181228637695,-0.10390079201721532,-0.6160810784442299,-26.395309448242188,-0.5142729095852492,-0.7719075212229116,-10.242889404296875,-0.5020330228822217,-0.9413757097310415,-26.01743507385254,-0.3629593204326447,-0.698946049827104,-24.71282196044922,-0.3096787716619227,-0.6019272001687456,-16.263952255249023
0_0,0,-0.0010121911764144897,0.386168493250557,-0.2001195369077066,-5.492340564727783,0.6667982801289251,-0.48042397734063796,-14.194796562194824,0.8113649730568139,-0.6765548528845148,-23.65524673461914,0.8701618269216033,-0.7985987843241449,-30.48816680908203,0.2785336283597549,-1.078122922083146,-13.658895492553711,0.38615375065039975,-1.1998494057714424,-26.83213996887207,0.45106446285642476,-1.0871667246639654,-28.910005569458008,0.48059735810466975,-1.039628418727141,-27.777400970458984,-6.877024503789574e-18,-1,-18.447311401367188,0.35490197399817436,-0.8631786506394783,-38.093475341796875,0.4439629660969928,-0.6261419448538628,-34.8214111328125,0.43907233769923554,-0.5957779206761168,-27.54478645324707,-0.19437469070486663,-0.8118744839100186,-25.013214111328125,0.18519909979689053,-0.6506905706768946,-41.47858428955078,0.26413828486380436,-0.4348379214516603,-36.24673843383789,0.24255190328416784,-0.3978356415442507,-29.655420303344727,-0.3276469156813821,-0.5798835615730631,-32.54259490966797,-0.016647594040834338,-0.4595949312535643,-41.24972152709961,0.0937817267450626,-0.3013288879107247,-36.51076889038086,0.08299576800294374,-0.2584349777744754,-30.92386245727539
0_0,0,-0.00008797645568847656,0.3259833241959326,-0.19329726008887135,-25.638696670532227,0.5344986609618696,-0.5386412790062964,-45.014808654785156,0.4465920144206542,-0.8125351369891909,-63.134517669677734,0.20876848362878947,-0.92383798185008,-80.86247253417969,0.24979821490002993,-1.020063367866589,-24.657941818237305,0.3430320233142567,-1.139206036071083,-64.89909362792969,0.3846529550944953,-0.8236043730446662,-73.97699737548828,0.3583640617099915,-0.6773270489288101,-63.46773147583008,0,-1,-24.39543342590332,0.14397947605399572,-1.0595959663746206,-62.67051315307617,0.223495999869549,-0.6790054679340306,-60.56419372558594,0.17776761905962515,-0.6039597334283408,-43.507320404052734,-0.25811844065910944,-0.9392144268746933,-29.39093017578125,-0.13324994951874328,-0.9117767906289688,-67.2547378540039,-0.01051985498122765,-0.5713745523819416,-59.886173248291016,-0.049772585262744064,-0.5236802605888177,-42.1848258972168,-0.48889955727071704,-0.7790020266584363,-35.66648864746094,-0.39895146991581004,-0.7770015141966405,-64.68875885009766,-0.25704180592319337,-0.5436491430624064,-57.54743957519531,-0.25600768686014197,-0.4731312064156947,-41.42585372924805
0_0,0,-0.001958690583705902,0.324265798333345,-0.11154829641275761,-27.773929595947266,0.6090304377562067,-0.4285150316192384,-48.935848236083984,0.6444309140516798,-0.6670046559653763,-68.80934143066406,0.4589474712728661,-0.7767474325437632,-87.98989868164062,0.28619947301877807,-0.986526943701394,-27.097850799560547,0.38947258384304795,-1.0466976210922385,-63.56220245361328,0.3632425993156857,-0.7274253809207565,-71.32543182373047,0.32131464954618444,-0.5604033603739342,-61.56377029418945,5.703489682158173e-17,-1,-26.432907104492188,0.1288284772882991,-1.0175384575434185,-65.30229949951172,0.15727201977711264,-0.6189788973960617,-67.189453125,0.16103563495377574,-0.5195575016585969,-54.39146041870117,-0.26453500438881283,-0.9370620801826864,-30.59386444091797,-0.13633742019789014,-0.8883671901911409,-67.56623077392578,-0.04584528740241441,-0.5442777956061187,-64.46727752685547,-0.03679417507682706,-0.49041415826442625,-50.59375,-0.48206432010856326,-0.7880932570348208,-36.01579284667969,-0.4051197756549019,-0.7404319312846732,-63.92209243774414,-0.28332610057894275,-0.5190991270615511,-59.56966018676758,-0.23049178873481724,-0.4762954905029617,-45.47652053833008
