fingers_keypoints
0_633.9323394918025,2172.119987636886,-0.001119174063205719,971.3608699191167,2065.42984716555,-12.056809425354004,1207.2782177171136,1839.0403638555877,-17.91159439086914,1233.9301867647234,1602.6482983197739,-24.164459228515625,1090.1830343926867,1511.4643864342693,-29.910932540893555,1084.8639877556732,1481.5804436278313,2.301100969314575,1199.953832361834,1348.4475355377126,-20.966922760009766,1124.314405120284,1607.243821733031,-28.822402954101562,1076.6436116572042,1717.2080776659332,-21.222013473510742,916.6885315747111,1469.0456241094307,0.7625356912612915,1017.3839481007144,1348.317807267122,-23.72123146057129,965.669642405374,1655.5871466084723,-28.59334945678711,932.9278202731077,1700.738450098831,-17.631816864013672,733.9680199261131,1483.7214017599397,-4.602031230926514,833.7748434717809,1372.499608254378,-29.248685836791992,822.2612912759971,1658.362431477863,-30.98757553100586,786.8992027864399,1701.070201797911,-20.53052520751953,541.7011082649398,1524.6236844278492,-10.571090698242188,652.489759596198,1430.0516313561643,-28.93686866760254,693.5525451438101,1619.464328651831,-27.35785675048828,663.0988737201693,1668.6619011445869,-17.478073120117188
0_766.4365669663813,2054.6485810763775,-0.014394544064998627,1059.765237903048,1965.499612924959,-7.362546920776367,1295.0785013760426,1780.7921461590959,-10.515625,1412.5181392657096,1581.9802022575277,-15.838830947875977,1383.2969634500143,1447.378345522483,-20.368661880493164,1180.243745138147,1436.4270724463531,8.025619506835938,1289.5514265966724,1333.4772542557323,-12.446285247802734,1247.7156918758596,1536.2306729301806,-14.39887523651123,1193.8614565229188,1617.310796921869,-2.6513917446136475,1029.837160402129,1408.252785502084,4.185609817504883,1146.0678502629576,1334.0206445260085,-18.49692153930664,1101.6231925253564,1585.5337567460413,-18.01513671875,1038.2928166080703,1635.3224775752424,-5.04775333404541,868.637613366372,1411.068392277618,-3.3274357318878174,983.2290999198812,1344.3233358317707,-25.00295066833496,954.9585169143843,1577.1450624036697,-23.258668899536133,897.5739321328853,1629.2979376635487,-13.074226379394531,697.3348279801359,1441.5883502210431,-11.397024154663086,806.3150824137928,1361.9418417066818,-26.311904907226562,825.5485165504205,1516.1127200933533,-22.622310638427734,783.1418190935302,1583.8346157228139,-12.131888389587402
0_940.2455513971333,1936.781285514584,-0.0012584030628204346,1153.2192495399638,1769.8394601420844,-16.04803466796875,1269.7575103330403,1538.0503184102265,-28.744216918945312,1296.3656595713755,1390.8964081173108,-41.9779052734375,1246.4166302878925,1315.4810311929741,-55.016357421875,1033.6495444815846,1308.3316369948568,-17.60036277770996,1098.455372290073,1198.6790205144694,-44.082515716552734,1108.503409074465,1379.5075722738811,-42.61745834350586,1083.9132397489839,1464.9119625598473,-26.521547317504883,896.9708333326291,1352.6881911875446,-19.85093879699707,976.2475530108636,1239.8462378575095,-48.95272445678711,1025.918473631853,1456.797145739508,-44.1430549621582,995.5835961794355,1505.1704516516406,-26.476985931396484,769.243555928618,1423.244487858592,-26.220365524291992,849.3921430797375,1332.8815871943318,-54.29988479614258,920.7292595861959,1524.7115083183162,-48.04587173461914,899.8698900678639,1569.7183493290527,-32.9113883972168,651.481096810009,1521.1339359049794,-33.36812973022461,723.5770685696633,1437.3349038037832,-55.27260971069336,811.1623486182077,1556.2420139572857,-52.02585220336914,806.2750429533843,1606.7186434135317,-40.4498291015625
0_976.059411228633,1911.29397358107,-0.0015979558229446411,1188.4101512892084,1813.2202805762217,-18.413345336914062,1333.179887672929,1595.8240076309742,-27.860605239868164,1325.4919096657668,1412.1785042038837,-36.58806610107422,1206.0919118424601,1356.6649069255025,-44.78704071044922,1120.3528124650538,1332.0518975930975,-9.460573196411133,1136.8031880568522,1209.4451848596912,-32.27193832397461,1156.029818427838,1369.2586779234941,-37.79216003417969,1151.1637991556988,1460.6972071520013,-30.129241943359375,957.6647779008335,1348.138956127421,-8.966764450073242,983.6612093226296,1261.2904259525878,-34.19167709350586,1029.0360998851609,1466.612447845648,-39.97459411621094,1034.1702636746863,1526.9380734397866,-32.507564544677734,810.6529573180583,1400.2465259000096,-12.019082069396973,844.1013017645814,1335.7417859519762,-37.249019622802734,908.0711955707051,1525.8821639915,-41.49647521972656,913.1365591207203,1584.8694822184868,-34.958377838134766,683.4885272952647,1481.8049370035933,-15.800983428955078,713.4368449379415,1441.7609567447898,-35.88461685180664,783.0531091022564,1565.7240852385146,-36.07942199707031,801.287550567225,1615.2815033253441,-27.514982223510742
0_808.418980679816,1561.9335687784987,-0.0013003721833229065,1004.340955320267,1413.4046592943776,-10.367338180541992,1126.9905340840028,1252.2656994290883,-14.098177909851074,1148.2175729647454,1092.004897301281,-16.894874572753906,1094.3051779994018,1014.9535308980588,-17.791561126708984,1015.695148876292,1056.6857886110636,-1.5178871154785156,1027.7455199299907,878.6676729760431,-14.211137771606445,1032.0858398431956,1009.5645602076971,-17.488658905029297,1033.9079048090737,1075.6538385758045,-13.086038589477539,890.2399608641479,1064.0360439676524,-0.2916821241378784,894.8911161249564,906.2162934839641,-16.261796951293945,922.8217576143862,1089.47924462441,-20.47579574584961,928.761406189396,1137.584999882789,-15.089336395263672,770.6107100794711,1091.9341188557294,-1.0828526020050049,775.137290318552,955.4006012288539,-16.22634506225586,819.7553595693894,1132.8471200088945,-18.269712448120117,825.7547695804095,1184.4842882024218,-12.65544605255127,654.3879164125325,1133.8172180453384,-2.226435899734497,665.5301858392709,1029.2816594982717,-12.849305152893066,716.8510562776112,1142.2230242516391,-11.329389572143555,728.1990985772594,1190.8348514245345,-3.7743678092956543
0_931.0916446730711,1600.029299045452,-0.0014202296733856201,1118.7197214737284,1502.7573623760256,-18.458782196044922,1224.0615316888488,1306.1350984271187,-30.13762855529785,1208.009989431721,1135.4944375203063,-41.39460754394531,1107.884625205085,1047.7296449089743,-51.594032287597656,1027.3140322938032,1087.0888695610442,-10.096067428588867,1038.3378688086264,987.3413830560387,-36.41027069091797,1064.086973740117,1138.5025005986115,-41.780616760253906,1072.4923305989382,1215.6921619260058,-32.58510208129883,886.7981463214822,1114.2555591639834,-9.707918167114258,922.1802888659978,1048.8707660755663,-39.80512619018555,984.3915554573074,1239.0321422911702,-42.64906692504883,1000.3429234408911,1278.4236870344585,-30.989288330078125,761.7078050152719,1177.2893419922552,-13.10218620300293,807.3763987423604,1116.0072195777013,-42.304813385009766,889.0541796990626,1287.422781339596,-41.54206085205078,903.7794715296603,1326.9321571183573,-29.89433479309082,653.749064576722,1253.5202262535881,-17.12000274658203,688.7851718483071,1202.8609340594937,-38.60283660888672,768.6648958276439,1306.5497506452489,-34.72250747680664,794.9300839893709,1339.3173698566172,-21.52723503112793
0_781.1506640388308,1366.8916076374837,-0.0015406310558319092,964.4041419114603,1254.198572774218,-13.829635620117188,1068.1888227334148,1084.7884207948407,-21.911869049072266,1052.965257716833,918.8804546661045,-29.064205169677734,965.9455967986346,819.3104520385492,-34.54892349243164,920.2627490544058,896.3606543340921,-6.159242153167725,908.780543845265,746.5223256944038,-27.360828399658203,912.4593682565314,879.144846185992,-36.051727294921875,914.4172536328325,957.7490847108174,-33.321868896484375,786.3858574519346,913.4135591019246,-5.536726951599121,774.4620172911685,800.3224562731709,-30.32550048828125,810.1983592187565,986.1301548239584,-36.444908142089844,829.1930414417906,1041.060443281303,-30.020431518554688,663.786754735409,957.5589197173725,-7.666838645935059,658.6351845095666,861.8004935047354,-30.62760353088379,718.0576100347064,1037.7838145683727,-33.18181228637695,737.2592392373741,1086.968421702927,-26.395309448242188,551.9802737560394,1014.1561731145987,-10.242889404296875,558.4179924366331,937.3701478753205,-26.01743507385254,620.2156974674122,1048.0347546866974,-24.71282196044922,643.8693443061845,1092.3096072789056,-16.263952255249023
0_1485.4862492720083,2456.8280941576922,-0.0010121911764144897,1681.5003335594474,2346.9845899747816,-5.492340564727783,1821.6686257732194,2197.519875313107,-14.194796562194824,1893.0036016912386,2093.812285327148,-23.65524673461914,1921.3030214610706,2029.8052117819634,-30.48816680908203,1611.1109728583951,1895.4606357194891,-13.658895492553711,1664.6246972546487,1830.7936955657221,-26.83213996887207,1700.0413333247666,1887.8800028618866,-28.910005569458008,1716.092165410433,1911.9271896477605,-27.777400970458984,1468.613667213328,1940.4974740257976,-18.447311401367188,1654.1689529783037,2005.1544135093266,-38.093475341796875,1704.1532915275354,2126.04103390422,-34.8214111328125,1702.1404298236575,2141.801426866575,-27.54478645324707,1371.4262258312988,2040.912041330219,-25.013214111328125,1570.13138526945,2117.731841277598,-41.47858428955078,1614.5320951843923,2227.851265631489,-36.24673843383789,1604.010709401071,2247.320893756928,-29.655420303344727,1306.5279811368164,2162.9447046774885,-32.54259490966797,1469.136033525871,2219.8060461905975,-41.24972152709961,1528.8244300114018,2299.6604227189828,-36.51076889038086,1523.979040263958,2321.989848913472,-30.92386245727539
0_1255.6954758614,1733.9290068554203,-0.00008797645568847656,1392.6936508852239,1655.150746854255,-25.638696670532227,1481.5609346743145,1512.3208232441095,-45.014808654785156,1446.4352802464327,1397.6293159751585,-63.134517669677734,1347.8943863318514,1349.8948267445717,-80.86247253417969,1365.5385361523038,1310.0020275399684,-24.657941818237305,1405.0772138600955,1260.844889570681,-64.89909362792969,1420.6712395607806,1392.6685337142014,-73.97699737548828,1408.8942249501772,1453.512919303847,-63.46773147583008,1261.2721562786844,1316.9744944918473,-24.39543342590332,1321.6373961657714,1292.9286149178827,-62.67051315307617,1352.6697379984737,1452.0609788466008,-60.56419372558594,1333.1845771986775,1483.09662391661,-43.507320404052734,1153.3095260063183,1340.8798694396862,-29.39093017578125,1205.2209959105767,1353.0164673502097,-67.2547378540039,1254.4955481347697,1495.6331431207866,-59.886173248291016,1237.8629692982422,1515.3005933656286,-42.1848258972168,1056.1908447119124,1406.3941601127663,-35.66648864746094,1093.6839493943435,1407.729894548076,-64.68875885009766,1151.5524925456323,1505.818603507445,-57.54743957519531,1151.5904171589277,1535.227142346388,-41.42585372924805
0_920.9799150738111,2013.7283603564588,-0.001958690583705902,1048.1977136148626,1899.6388934978754,-27.773929595947266,1117.4463694245312,1698.9150215824918,-48.935848236083984,1087.4464432663638,1582.5740836832722,-68.80934143066406,981.0202098677373,1568.1686409951822,-87.98989868164062,861.0399910083053,1505.37278127623,-27.097850799560547,896.7774069553639,1457.7245017429577,-63.56220245361328,946.6530372486188,1609.3692892129473,-71.32543182373047,959.7969566938245,1694.169762038491,-61.56377029418945,727.0507939910315,1554.690551288353,-26.432907104492188,782.7867182944897,1521.6561427922354,-65.30229949951172,873.1356849192064,1699.0940188700897,-67.189453125,894.1440304762671,1744.0023239606046,-54.39146041870117,617.8247206275191,1634.8824770053484,-30.59386444091797,686.1156160196274,1632.3740277927986,-67.56623077392578,794.3838802617418,1772.7750098287454,-64.46727752685547,808.9844108813047,1795.7451816443922,-50.59375,546.8599330732422,1745.4500682098685,-36.01579284667969,591.4233071913605,1752.406630881484,-63.92209243774414,690.2540851463586,1830.3874160460437,-59.56966018676758,722.8079035158611,1839.7897919331012,-45.47652053833008
